0000000001,1,0.7835743900894229
0000000003,3,0.9670370030062827,0000000001
0000000002,2,0.04850152197019483,0000000001
0000000004,4,0.0933781664157596,0000000003,0000000001,0000000002
0000000005,5,0.805070587868065,0000000001,0000000004
0000000009,9,0.8093633947520584,0000000003,0000000002,0000000001
0000000010,10,0.5974588103599533,0000000009,0000000004
0000000006,6,0.02070789030620345,0000000005,0000000001,0000000003,0000000004
0000000022,22,0.8187326402679705
0000000012,12,0.47390954702947224,0000000001,0000000002,0000000006
0000000008,8,0.44913073119627134,0000000003,0000000002
0000000011,11,0.04230686863543591,0000000009,0000000010,0000000004,0000000003
0000000016,16,0.4676408715794525,0000000011,0000000002,0000000008
0000000017,17,0.47105304076088683,0000000006,0000000016,0000000012,0000000003
0000000014,14,0.13888709080437256,0000000012,0000000009,0000000008,0000000004
0000000013,13,0.02329358218843111,0000000004,0000000001,0000000012
0000000015,15,0.016657313006045216,0000000001,0000000006,0000000005
0000000007,7,0.5124522198484754,0000000006,0000000005
0000000024,24,0.8839590879891241,0000000011,0000000016,0000000015,0000000003
0000000081,81,0.7178182328860792
0000000027,27,0.3991476741510533,0000000007,0000000024,0000000011,0000000014
0000000019,19,0.2527211554870745,0000000009,0000000014
0000000023,23,0.6577003721639983,0000000006,0000000019,0000000016,0000000010
0000000021,21,0.11071425377249312,0000000015,0000000011,0000000002,0000000013
0000000026,26,0.7217446210811884,0000000015,0000000021,0000000019,0000000007
0000000029,29,0.6564974620420189,0000000006,0000000001,0000000021
0000000028,28,0.5698935215717811,0000000002,0000000023,0000000010
0000000039,39,0.8452401342418678,0000000011,0000000008,0000000028,0000000029
0000000025,25,0.15506755934151165,0000000002,0000000003,0000000015
0000000031,31,0.9718790740459403,0000000026,0000000005,0000000025,0000000008
0000000033,33,0.9447290501805844,0000000003,0000000024,0000000025,0000000001
0000000018,18,0.08608314351884375,0000000016,0000000012,0000000007
0000000030,30,0.02496181943177331,0000000018,0000000028,0000000012,0000000015
0000000032,32,0.2967059549440179,0000000001,0000000017,0000000030,0000000005
0000000038,38,0.5862659606204769,0000000033,0000000024,0000000013,0000000030
0000000035,35,0.6489547437898399,0000000031,0000000027,0000000024,0000000026
0000000020,20,0.3587756805783603,0000000017,0000000007,0000000018
0000000034,34,0.006309006998211113,0000000012,0000000018,0000000005
0000000037,37,0.2604976500588954,0000000003,0000000034,0000000006,0000000017
0000000047,47,0.865903845961607,0000000003,0000000020,0000000007,0000000037
0000000042,42,0.48498229375123375,0000000032,0000000022,0000000029,0000000033
0000000082,82,0.7856058817353697,0000000033,0000000047,0000000030,0000000042
0000000040,40,0.3180374754118997,0000000025,0000000028,0000000034,0000000021
0000000090,90,0.8576312891797817,0000000009,0000000040,0000000011,0000000019
0000000048,48,0.529313242207592,0000000003,0000000011,0000000004,0000000033
0000000051,51,0.45506796057902,0000000003,0000000021,0000000022,0000000029
0000000056,56,0.8956039058960612,0000000051,0000000012,0000000048,0000000023
0000000095,95,0.8881587983382093,0000000051,0000000042,0000000016,0000000040
0000000052,52,0.3478388450536794,0000000020,0000000027,0000000032,0000000039
0000000055,55,0.6777440524365965,0000000030,0000000021,0000000029,0000000040
0000000066,66,0.948926677303635,0000000017,0000000004,0000000052,0000000003
0000000094,94,0.7087901285997585,0000000006,0000000066,0000000017,0000000011
0000000044,44,0.14290729399583724,0000000032,0000000014,0000000009,0000000040
0000000046,46,0.1859683192942505,0000000027,0000000024,0000000010,0000000044
0000000078,78,0.7057939188058633,0000000015,0000000040,0000000010,0000000047
0000000049,49,0.19967709324591898,0000000039,0000000005,0000000009
0000000054,54,0.7685505915260545,0000000046,0000000029,0000000023
0000000053,53,0.02580959683913708,0000000017,0000000009,0000000023
0000000067,67,0.6478399834834807,0000000010,0000000012,0000000047,0000000006
0000000061,61,0.8189178718929366,0000000027,0000000033,0000000053,0000000021
0000000041,41,0.15272100268751465,0000000011,0000000010,0000000023,0000000003
0000000086,86,0.5948370393437296
0000000062,62,0.3931324507721107,0000000041,0000000042,0000000037,0000000030
0000000065,65,0.18783713968290458
0000000043,43,0.12539817985857152,0000000018,0000000040,0000000013,0000000005
0000000057,57,0.24973809790551355,0000000007,0000000003,0000000015,0000000046
0000000069,69,0.6389634950353467,0000000057,0000000001,0000000005,0000000025
0000000071,71,0.834357196182951,0000000065,0000000001,0000000067,0000000043
0000000058,58,0.22968123112845892,0000000007,0000000006,0000000028
0000000077,77,0.5147288947377437,0000000043,0000000023,0000000042,0000000040
0000000075,75,0.8302272558214749,0000000014,0000000012,0000000069,0000000006
0000000093,93,0.9475237310509135,0000000075,0000000021,0000000051,0000000033
0000000068,68,0.2831219692751671,0000000049,0000000037,0000000061,0000000003
