0000000001,1,0.14189272330270117, 
0000000002,2,0.22669010839189468,0000000001
0000000003,3,0.806414162314274,0000000001
0000000004,4,0.4496125328421182,0000000003,0000000001,0000000002
0000000005,5,0.3850536638650028,0000000001,0000000004
0000000006,6,0.12302555392977862,0000000005,0000000001,0000000003,0000000004
0000000007,7,0.5128744955238564,0000000006,0000000005
0000000008,8,0.23093859790071708,0000000003,0000000002
0000000009,9,0.8523867391881921,0000000003,0000000002,0000000001
0000000010,10,0.9462835068660634,0000000009,0000000004
0000000011,11,0.24776899628795193,0000000009,0000000010,0000000004,0000000003
0000000012,12,0.24370300550828392,0000000001,0000000002,0000000006
0000000013,13,0.21425397450791694,0000000004,0000000001,0000000012
0000000014,14,0.63624312181214,0000000012,0000000009,0000000008,0000000004
0000000015,15,0.4601248203654411,0000000001,0000000006,0000000005
0000000016,16,0.7697126400370361,0000000011,0000000002,0000000008
0000000017,17,0.886410534173412,0000000006,0000000016,0000000012,0000000003
0000000018,18,0.531134770846409,0000000016,0000000012,0000000007
0000000019,19,0.3100352139365803,0000000009,0000000014
0000000020,20,0.19464596061717218,0000000017,0000000007,0000000018
0000000021,21,0.11346307258793534,0000000015,0000000011,0000000002,0000000013
0000000022,22,0.4134973108314219, 
0000000023,23,0.8342341395206064,0000000006,0000000019,0000000016,0000000010
0000000024,24,0.31928955334740855,0000000011,0000000016,0000000015,0000000003
0000000025,25,0.21685646995341665,0000000002,0000000003,0000000015
0000000026,26,0.02786640313815974,0000000015,0000000021,0000000019,0000000007
0000000027,27,0.7637089049903044,0000000007,0000000024,0000000011,0000000014
0000000028,28,0.04522412021191745,0000000002,0000000023,0000000010
0000000029,29,0.4132232018855709,0000000006,0000000001,0000000021
0000000030,30,0.6080247438493894,0000000018,0000000028,0000000012,0000000015
0000000031,31,0.05367094580499717,0000000026,0000000005,0000000025,0000000008
0000000032,32,0.8145830571573942,0000000001,0000000017,0000000030,0000000005
0000000033,33,0.05427046746281585,0000000003,0000000024,0000000025,0000000001
0000000034,34,0.1881865552179274,0000000012,0000000018,0000000005
0000000035,35,0.6413655153750393,0000000031,0000000027,0000000024,0000000026
0000000036,36,0.10916845914076305,0000000008,0000000032,0000000016,0000000017
0000000037,37,0.3258017964439614,0000000003,0000000034,0000000006,0000000017
0000000038,38,0.35513581220701607,0000000033,0000000024,0000000013,0000000030
0000000039,39,0.5322352785567726,0000000011,0000000008,0000000028,0000000029
0000000040,40,0.6496437615076813,0000000025,0000000028,0000000034,0000000021
0000000041,41,0.2755030463229409,0000000011,0000000010,0000000023,0000000003
0000000042,42,0.44996182029902204,0000000032,0000000022,0000000029,0000000033
0000000043,43,0.06599579555681112,0000000018,0000000040,0000000013,0000000005
0000000044,44,0.5713682492052247,0000000032,0000000014,0000000009,0000000040
0000000045,45,0.6900132140219447,0000000001,0000000009,0000000023,0000000003
0000000046,46,0.5704039714785641,0000000027,0000000024,0000000010,0000000044
0000000047,47,0.6231077507244797,0000000003,0000000020,0000000007,0000000037
0000000048,48,0.985881853303516,0000000003,0000000011,0000000004,0000000033
0000000049,49,0.9520871190313567,0000000039,0000000005,0000000009
0000000050,50,0.7391154970581101,0000000042,0000000028,0000000034,0000000019
0000000051,51,0.7424169380357064,0000000003,0000000021,0000000022,0000000029
0000000052,52,0.09332218393295176,0000000020,0000000027,0000000032,0000000039
0000000053,53,0.37243161200544134,0000000017,0000000009,0000000023
0000000054,54,0.8706544794200362,0000000046,0000000029,0000000023
0000000055,55,0.610424091194625,0000000030,0000000021,0000000029,0000000040
0000000056,56,0.1190655598676908,0000000051,0000000012,0000000048,0000000023
0000000057,57,0.8830287568778901,0000000007,0000000003,0000000015,0000000046
0000000058,58,0.7337120185884222,0000000007,0000000006,0000000028
0000000059,59,0.05015365441366667,0000000017,0000000031,0000000013,0000000049
0000000060,60,0.05670594699722998,0000000013,0000000010,0000000040
0000000061,61,0.10438473866186858,0000000027,0000000033,0000000053,0000000021
0000000062,62,0.6974341576828121,0000000041,0000000042,0000000037,0000000030
0000000063,63,0.7344962025482992,0000000055,0000000043,0000000032,0000000025
0000000064,64,0.3880804123837634,0000000033,0000000008,0000000007,0000000037
0000000065,65,0.9701480236484262, 
0000000066,66,0.046035370423650065,0000000017,0000000004,0000000052,0000000003
0000000067,67,0.5335536533528519,0000000010,0000000012,0000000047,0000000006
0000000068,68,0.24258735997592773,0000000049,0000000037,0000000061,0000000003
0000000069,69,0.19761818226355846,0000000057,0000000001,0000000005,0000000025
0000000070,70,0.8572911813799503,0000000026,0000000069,0000000015,0000000016
0000000071,71,0.5934978342855398,0000000065,0000000001,0000000067,0000000043
0000000072,72,0.41310753919686205,0000000062,0000000058,0000000044,0000000047
0000000073,73,0.3232187659253886,0000000064,0000000006,0000000030,0000000043
0000000074,74,0.5258624425625841,0000000034,0000000072,0000000012,0000000025
0000000075,75,0.886415196328275,0000000014,0000000012,0000000069,0000000006
0000000076,76,0.44208090933352534,0000000068,0000000019,0000000054,0000000042
0000000077,77,0.7247580179084033,0000000043,0000000023,0000000042,0000000040
0000000078,78,0.4702260262244019,0000000015,0000000040,0000000010,0000000047
0000000079,79,0.9713619103097245,0000000075,0000000013,0000000016,0000000053
0000000080,80,0.6415805652699588,0000000049,0000000037,0000000068,0000000077
0000000081,81,0.511902265232172, 
0000000082,82,0.4006366527106951,0000000033,0000000047,0000000030,0000000042
0000000083,83,0.025394040219896424,0000000026,0000000069,0000000036,0000000048
0000000084,84,0.16856556281600366,0000000017,0000000063,0000000079
0000000085,85,0.12313276197441929,0000000083,0000000004,0000000049,0000000015
0000000086,86,0.7843318309940391, 
0000000087,87,0.5212767271023023,0000000069,0000000044,0000000031,0000000086
0000000088,88,0.4512371558817284,0000000027,0000000023,0000000072,0000000008
0000000089,89,0.7638504607502792,0000000043,0000000067,0000000024,0000000084
0000000090,90,0.8702202304758584,0000000009,0000000040,0000000011,0000000019
0000000100,100,0.772714797812137,0000000090,0000000007,0000000026,0000000038
