0000000001,1,0.1608086973002673
0000000002,2,0.7872850985720085,0000000001
0000000003,3,0.7011672120521494,0000000001
0000000004,4,0.7479775639927807,0000000003,0000000001,0000000002
0000000005,5,0.38941344136807104,0000000001,0000000004
0000000006,6,0.9469711791231418,0000000005,0000000001,0000000003,0000000004
0000000007,7,0.9950770682670842,0000000006,0000000005
0000000008,8,0.8870695826474944,0000000003,0000000002
0000000009,9,0.8786497203983495,0000000003,0000000002,0000000001
0000000010,10,0.48480435418549916,0000000009,0000000004
0000000011,11,0.3773006165332378,0000000009,0000000010,0000000004,0000000003
0000000012,12,0.6002043756233691,0000000001,0000000002,0000000006
0000000013,13,0.8274390189499106,0000000004,0000000001,0000000012
0000000014,14,0.3421180431501782,0000000012,0000000009,0000000008,0000000004
0000000015,15,0.9746213892727842,0000000001,0000000006,0000000005
0000000016,16,0.7141266089279695,0000000011,0000000002,0000000008
0000000017,17,0.2625677176729108,0000000006,0000000016,0000000012,0000000003
0000000018,18,0.6813003788011108,0000000016,0000000012,0000000007
0000000019,19,0.028897823907557737,0000000009,0000000014
0000000020,20,0.35178392268146247,0000000017,0000000007,0000000018
0000000021,21,0.7216194424216619,0000000015,0000000011,0000000002,0000000013
0000000022,22,0.9773417081613407
0000000023,23,0.745446907718169,0000000006,0000000019,0000000016,0000000010
0000000024,24,0.7015750791901053,0000000011,0000000016,0000000015,0000000003
0000000025,25,0.7945104017372906,0000000002,0000000003,0000000015
0000000026,26,0.16895005410667174,0000000015,0000000021,0000000019,0000000007
0000000027,27,0.7664445306070411,0000000007,0000000024,0000000011,0000000014
0000000028,28,0.5327337548726909,0000000002,0000000023,0000000010
0000000029,29,0.2888237565484719,0000000006,0000000001,0000000021
0000000030,30,0.64412715657758,0000000018,0000000028,0000000012,0000000015
0000000031,31,0.3027534910945066,0000000026,0000000005,0000000025,0000000008
0000000032,32,0.8076082945548169,0000000001,0000000017,0000000030,0000000005
0000000033,33,0.9395259608179864,0000000003,0000000024,0000000025,0000000001
0000000034,34,0.7361972270918986,0000000012,0000000018,0000000005
0000000035,35,0.36115810634753315,0000000031,0000000027,0000000024,0000000026
0000000036,36,0.7649010793527087,0000000008,0000000032,0000000016,0000000017
0000000037,37,0.5113929168234111,0000000003,0000000034,0000000006,0000000017
0000000038,38,0.011217357902894532,0000000033,0000000024,0000000013,0000000030
0000000039,39,0.9474044156498678,0000000011,0000000008,0000000028,0000000029
0000000040,40,0.5068269872042359,0000000025,0000000028,0000000034,0000000021
0000000041,41,0.21646697801196205,0000000011,0000000010,0000000023,0000000003
0000000042,42,0.10240709067994795,0000000032,0000000022,0000000029,0000000033
0000000043,43,0.6122565925836845,0000000018,0000000040,0000000013,0000000005
0000000044,44,0.9260287555310667,0000000032,0000000014,0000000009,0000000040
0000000045,45,0.9743618731029922,0000000001,0000000009,0000000023,0000000003
0000000046,46,0.28696088645060036,0000000027,0000000024,0000000010,0000000044
0000000047,47,0.5193501027495918,0000000003,0000000020,0000000007,0000000037
0000000048,48,0.059097290903608296,0000000003,0000000011,0000000004,0000000033
0000000049,49,0.1049950365677406,0000000039,0000000005,0000000009
0000000050,50,0.18134107087903817,0000000042,0000000028,0000000034,0000000019
0000000051,51,0.8768931166186245,0000000003,0000000021,0000000022,0000000029
0000000052,52,0.8152353636864613,0000000020,0000000027,0000000032,0000000039
0000000053,53,0.5628861745774604,0000000017,0000000009,0000000023
0000000054,54,0.682665963054815,0000000046,0000000029,0000000023
0000000055,55,0.1880720862256955,0000000030,0000000021,0000000029,0000000040
0000000056,56,0.1830355824727651,0000000051,0000000012,0000000048,0000000023
0000000057,57,0.9523441117330241,0000000007,0000000003,0000000015,0000000046
0000000058,58,0.42710680960356934,0000000007,0000000006,0000000028
0000000059,59,0.6380684663252169,0000000017,0000000031,0000000013,0000000049
0000000060,60,0.18514566931229234,0000000013,0000000010,0000000040
0000000061,61,0.9732616188377551,0000000027,0000000033,0000000053,0000000021
0000000062,62,0.8297552366351194,0000000041,0000000042,0000000037,0000000030
0000000063,63,0.49297132425753704,0000000055,0000000043,0000000032,0000000025
0000000064,64,0.511705447661343,0000000033,0000000008,0000000007,0000000037
0000000065,65,0.2574529086988093
0000000066,66,0.5281422819021896,0000000017,0000000004,0000000052,0000000003
0000000067,67,0.43784957454845547,0000000010,0000000012,0000000047,0000000006
0000000068,68,0.7624804241596356,0000000049,0000000037,0000000061,0000000003
0000000069,69,0.266347254931155,0000000057,0000000001,0000000005,0000000025
0000000070,70,0.9235018112884048,0000000026,0000000069,0000000015,0000000016
0000000071,71,0.15862553977531274,0000000065,0000000001,0000000067,0000000043
0000000072,72,0.9490064998886707,0000000062,0000000058,0000000044,0000000047
0000000073,73,0.7581622515484332,0000000064,0000000006,0000000030,0000000043
0000000074,74,0.8724812067080974,0000000034,0000000072,0000000012,0000000025
0000000075,75,0.5683414612882988,0000000014,0000000012,0000000069,0000000006
0000000076,76,0.3373992711910971,0000000068,0000000019,0000000054,0000000042
0000000077,77,0.49274458407560773,0000000043,0000000023,0000000042,0000000040
0000000078,78,0.2646906901118957,0000000015,0000000040,0000000010,0000000047
0000000079,79,0.17097686150875613,0000000075,0000000013,0000000016,0000000053
0000000080,80,0.982760931477925,0000000049,0000000037,0000000068,0000000077
0000000081,81,0.24609056947682117
0000000082,82,0.6291192467108546,0000000033,0000000047,0000000030,0000000042
0000000083,83,0.43921622025998225,0000000026,0000000069,0000000036,0000000048
0000000084,84,0.40904425974962355,0000000017,0000000063,0000000079
0000000085,85,0.48087620339043136,0000000083,0000000004,0000000049,0000000015
0000000086,86,0.6574046431322911
0000000087,87,0.12635400251574871,0000000069,0000000044,0000000031,0000000086
0000000088,88,0.3666946085568131,0000000027,0000000023,0000000072,0000000008
0000000089,89,0.5843313756082856,0000000043,0000000067,0000000024,0000000084
0000000090,90,0.9712246670587431,0000000009,0000000040,0000000011,0000000019
0000000091,91,0.9660512863116206,0000000050,0000000014,0000000018,0000000056
0000000092,92,0.04233203720976872,0000000071,0000000049,0000000023,0000000056
0000000093,93,0.43629326085662073,0000000075,0000000021,0000000051,0000000033
0000000094,94,0.4677218048689095,0000000006,0000000066,0000000017,0000000011
0000000095,95,0.7692712125044199,0000000051,0000000042,0000000016,0000000040
0000000096,96,0.5631810972114695,0000000059,0000000051,0000000085,0000000068
0000000097,97,0.19470406980451765,0000000075,0000000025,0000000051,0000000068
0000000098,98,0.5196899611275334,0000000088,0000000057,0000000081
0000000099,99,0.6932670299205164,0000000031,0000000061,0000000060,0000000033
0000000100,100,0.6974999899558157,0000000090,0000000007,0000000026,0000000038
