0000000001,1,0.39709598809342406
0000000002,2,0.30058641383841417,0000000001
0000000003,3,0.14528722850556894,0000000001
0000000004,4,0.3852408618344816,0000000002,0000000003
0000000005,5,0.8395816052331472,0000000004,0000000003
0000000008,8,0.8150148830993571,0000000004,0000000001
0000000006,6,0.5566127762827713,0000000003,0000000002
0000000007,7,0.35484621619259354,0000000001,0000000003,0000000002
0000000010,10,0.9355616730656483,0000000004,0000000007
0000000012,12,0.6485065929966003,0000000007,0000000002
0000000011,11,0.5331891536718157,0000000002,0000000005,0000000003
0000000013,13,0.7682867731004193,0000000001,0000000011
0000000014,14,0.35060048560575885,0000000007,0000000001,0000000011,0000000012
0000000015,15,0.9773862125001208,0000000012,0000000001,0000000014
0000000009,9,0.1738191416428566,0000000006,0000000001,0000000005,0000000004
0000000016,16,0.8469188516175348,0000000015,0000000009,0000000014,0000000011
0000000018,18,0.8414858916119002,0000000001,0000000014,0000000015
0000000042,42,0.6319875067054097
0000000019,19,0.08277258419626532,0000000012,0000000010,0000000001
0000000020,20,0.9493725250526441,0000000014,0000000019,0000000004,0000000009
0000000021,21,0.4834905870099953,0000000018,0000000008,0000000010,0000000004
0000000023,23,0.8496975394363515,0000000009,0000000015,0000000021,0000000011
0000000024,24,0.8084625885227086,0000000003,0000000013,0000000009,0000000020
0000000028,28,0.7678732490046566,0000000023,0000000007,0000000016,0000000021
0000000035,35,0.6195212745873531,0000000019,0000000028,0000000002,0000000014
0000000062,62,0.6062491415997009,0000000015,0000000020,0000000021
0000000017,17,0.4885142736834882,0000000015,0000000011,0000000008,0000000012
0000000026,26,0.11936580261772577,0000000004,0000000008,0000000013,0000000014
0000000040,40,0.9464637460754999,0000000001,0000000012,0000000009,0000000026
0000000025,25,0.3163427179866404,0000000001,0000000019,0000000013
0000000027,27,0.6174975490149498,0000000013,0000000019,0000000009,0000000025
0000000031,31,0.48715873590604164,0000000001,0000000024,0000000010,0000000021
0000000051,51,0.635319317427832,0000000007,0000000031,0000000016
0000000047,47,0.5253351508799319,0000000013,0000000027,0000000015,0000000035
0000000029,29,0.46121620957770043,0000000003,0000000026
0000000043,43,0.9313958726724878,0000000029,0000000024,0000000028
0000000075,75,0.7559698003206197,0000000047,0000000004,0000000006
0000000041,41,0.4445175406801855,0000000035,0000000007,0000000017,0000000001
0000000053,53,0.9035647415937943,0000000005,0000000042,0000000006,0000000041
0000000039,39,0.3711739516277848,0000000004,0000000012,0000000021,0000000010
0000000058,58,0.824523022837117,0000000025,0000000026,0000000041,0000000023
0000000022,22,0.08697729739479192,0000000008,0000000011,0000000012,0000000019
0000000030,30,0.42389852342359213,0000000015,0000000028,0000000022,0000000014
0000000044,44,0.9591808949413929,0000000043,0000000030,0000000039,0000000026
0000000054,54,0.6769076100762912,0000000035,0000000002,0000000053,0000000017
0000000059,59,0.7564159375647964,0000000018,0000000012,0000000041,0000000054
0000000067,67,0.9460154043100394,0000000042,0000000026,0000000051,0000000059
0000000038,38,0.4111654989182668,0000000016,0000000026,0000000003,0000000001
0000000034,34,0.12879121208651834,0000000004,0000000011,0000000027
0000000079,79,0.5072728593984647
0000000078,78,0.39459254461584264
0000000036,36,0.14945976923996918,0000000013,0000000011,0000000008,0000000027
0000000045,45,0.41869310872795956,0000000031,0000000026,0000000027,0000000021
0000000046,46,0.8324411536327788,0000000036,0000000019,0000000034,0000000041
0000000050,50,0.3979432668200139,0000000022,0000000035,0000000045,0000000019
0000000055,55,0.3372497818062967,0000000002,0000000045,0000000041,0000000042
0000000048,48,0.24833010591604104,0000000014,0000000034,0000000047,0000000038
0000000049,49,0.14017061823156252,0000000004,0000000044,0000000043,0000000034
0000000071,71,0.9381673738829652,0000000055,0000000048,0000000049,0000000021
0000000066,66,0.8211732941296662,0000000046,0000000050,0000000054,0000000028
0000000052,52,0.5427834838216036,0000000009,0000000030,0000000042,0000000048
0000000032,32,0.35629881311874656,0000000002,0000000009,0000000008,0000000031
0000000068,68,0.5440426331721594,0000000041,0000000027,0000000022,0000000032
0000000063,63,0.09993697947333173,0000000019,0000000049,0000000035,0000000059
0000000069,69,0.8695130082858851,0000000067,0000000063,0000000009,0000000026
0000000082,82,0.6761417483680578,0000000031,0000000063,0000000062,0000000042
0000000072,72,0.35182676604582386
0000000056,56,0.2947203077826685,0000000027,0000000012,0000000010,0000000018
0000000065,65,0.150896192962176,0000000063,0000000003,0000000032,0000000020
0000000076,76,0.9945609095420799,0000000030,0000000065,0000000038,0000000015
0000000057,57,0.13452396981921041,0000000026,0000000051,0000000009,0000000017
0000000070,70,0.15564799300513366,0000000025,0000000057,0000000009,0000000048
0000000086,86,0.7642203463286429,0000000065,0000000041,0000000056
0000000073,73,0.6137788927714316,0000000013,0000000048,0000000072,0000000070
0000000061,61,0.07172437642005151,0000000028,0000000036,0000000025,0000000045
0000000092,92,0.8427902236247173,0000000073,0000000086,0000000070,0000000076
0000000060,60,0.14893160423520993,0000000051,0000000026,0000000013,0000000056
0000000081,81,0.7469624918390295,0000000052,0000000067,0000000060,0000000051
0000000094,94,0.8205838896397435,0000000081,0000000068,0000000052,0000000039
0000000100,100,0.7989040412550942,0000000063,0000000057,0000000059,0000000061
0000000091,91,0.5949350279922038,0000000041,0000000050,0000000011,0000000072
0000000080,80,0.5650755930702126,0000000026,0000000054,0000000073,0000000060
0000000074,74,0.5066451590517496,0000000038,0000000012,0000000067,0000000050
0000000083,83,0.10446087352207012,0000000013,0000000015,0000000057,0000000019
0000000097,97,0.9050485571626969,0000000083,0000000044,0000000041,0000000071
0000000084,84,0.5993662511771847,0000000031,0000000054,0000000083,0000000009
0000000064,64,0.36055343840702225,0000000047,0000000036,0000000055,0000000014
0000000090,90,0.35547078854761355,0000000058,0000000026,0000000063,0000000010
0000000085,85,0.6949382145339188,0000000023,0000000064,0000000070,0000000002
0000000099,99,0.428127468345287,0000000085,0000000023,0000000097,0000000063
0000000077,77,0.30195700681706256,0000000005,0000000010,0000000006,0000000042
0000000087,87,0.2985789586826573,0000000010,0000000055,0000000048,0000000045
0000000037,37,0.24759685651462288,0000000005,0000000013,0000000034,0000000024
0000000089,89,0.20561264520036798,0000000051,0000000083,0000000076,0000000071
0000000088,88,0.22669017075561887,0000000014,0000000075,0000000076,0000000021
0000000096,96,0.3149605104395243,0000000088,0000000044,0000000022,0000000058
0000000098,98,0.6282962026353063,0000000069,0000000081,0000000096,0000000030
0000000095,95,0.26303935988223637,0000000041,0000000087,0000000094,0000000089
0000000033,33,0.09387000696820236,0000000007,0000000024,0000000021,0000000010
0000000093,93,0.031443648165692346,0000000059,0000000084,0000000050
