0000000049,49,0.9889119522945788
0000000010,10,0.9780916949525608
0000000057,57,0.9710852112475155
0000000095,95,0.9697054357277458
0000000022,22,0.96637158418933
0000000053,53,0.9494188819465701
0000000086,86,0.9265286064772839
0000000068,68,0.9107157575085326
0000000030,30,0.8989084890007962
0000000012,12,0.8959926086934878
0000000019,19,0.886533053642948
0000000046,46,0.8592528216931355
0000000071,71,0.8582038087313729
0000000098,98,0.7986378775205668
0000000006,6,0.7946248465254778
0000000001,1,0.43831833022470357
0000000003,3,0.2712735490601778
0000000007,7,0.8992111168724692,0000000003,0000000001
0000000034,34,0.7880567265634867
0000000031,31,0.7852090730359469
0000000082,82,0.7751251131613769
0000000008,8,0.20022156022597293
0000000018,18,0.13937463111577494,0000000010,0000000008
0000000020,20,0.6463335280697838,0000000018,0000000003
0000000028,28,0.9234289118979485,0000000020,0000000018
0000000066,66,0.7720380530017809
0000000089,89,0.7548587756077311
0000000011,11,0.6455530922465305
0000000016,16,0.7949369079240459,0000000011,0000000001
0000000052,52,0.8020743423935353,0000000020,0000000016
0000000043,43,0.7128992574025729
0000000005,5,0.6877821396401461
0000000051,51,0.6467794045895005
0000000045,45,0.6439088124750868
0000000002,2,0.6409625801998886
0000000013,13,0.606451567361558
0000000056,56,0.6718571391799509,0000000030,0000000013
0000000041,41,0.6390164330861452,0000000006,0000000019
0000000072,72,0.5748385671659387
0000000009,9,0.5097161103448477
0000000079,79,0.5795869886967824,0000000009,0000000066
0000000065,65,0.5508892612674541
0000000021,21,0.17787598442820532
0000000027,27,0.432083817444599,0000000007,0000000021
0000000047,47,0.6146047534018538,0000000027
0000000015,15,0.10785832655897963
0000000038,38,0.7366499175420848,0000000015,0000000013
0000000080,80,0.5200035554477057,0000000047,0000000072
0000000033,33,0.5083815765499201,0000000006,0000000021
0000000032,32,0.33285790336459237
0000000055,55,0.8444800091575853,0000000032,0000000022
0000000059,59,0.5200011394430241,0000000046,0000000055
0000000081,81,0.5053585923054864
0000000044,44,0.5021037661276633
0000000054,54,0.4891905708066231
0000000029,29,0.4881961384638752
0000000024,24,0.08325377080242483
0000000063,63,0.5598518571130716,0000000024,0000000008
0000000085,85,0.6646084344604126,0000000063,0000000079
0000000042,42,0.4343831983122652
0000000014,14,0.01662060958419904,0000000008,0000000006
0000000058,58,0.4472213764165492,0000000047,0000000014
0000000048,48,0.4129824799463815
0000000076,76,0.40981508891490237
0000000094,94,0.4072466563281607
0000000061,61,0.38802037635966935,0000000032,0000000021
0000000090,90,0.38009817202441115
0000000062,62,0.3717859419762213,0000000007,0000000002
0000000035,35,0.36056483625623725
0000000040,40,0.35523058251479284
0000000023,23,0.3284834390943904
0000000036,36,0.08628882092377962
0000000075,75,0.39885608176658316,0000000036,0000000023
0000000070,70,0.3490255667100285
0000000100,100,0.3245427238429092
0000000078,78,0.323805740591038
0000000099,99,0.318578360902427
0000000084,84,0.2816653008954349
0000000092,92,0.2799525603657256
0000000037,37,0.27669885120295534
0000000083,83,0.26349009186910555,0000000032,0000000061
0000000025,25,0.09946173704992088
0000000088,88,0.48957106826243973,0000000032,0000000025
0000000026,26,0.2521576278672809
0000000069,69,0.2518600414855294
0000000073,73,0.24644722405928113
0000000004,4,0.21908884161785505
0000000096,96,0.9055290430452053,0000000004,0000000002
0000000097,97,0.19923214580461307
0000000050,50,0.1981274033242383
0000000074,74,0.17250399331356892
0000000017,17,0.024142014370011265,0000000014
0000000039,39,0.09085044040906827,0000000036,0000000017
0000000067,67,0.090131097091671
0000000093,93,0.07272377783054933
0000000064,64,0.042143466178453735,0000000061,0000000024
0000000087,87,0.04192097018073435
0000000077,77,0.04041637640992038
0000000060,60,0.037049791401717304,0000000028
0000000091,91,0.0052954799099005165
