0000000001,1,0.5493012065125087
0000000002,2,0.4176312693300945
0000000003,3,0.7466493769196457
0000000004,4,0.2724405410049775
0000000005,5,0.982731486186378,0000000003,0000000001
0000000006,6,0.2892962244071308,0000000001,0000000002
0000000007,7,0.9296841161211652
0000000008,8,0.9480728120596738,0000000006,0000000003
0000000009,9,0.9619687444960094,0000000007,0000000008
0000000010,10,0.5879408314360155,0000000001
0000000011,11,0.6686526911200016,0000000007,0000000010
0000000012,12,0.06389439737542661,0000000002,0000000010
0000000013,13,0.40165078380554264,0000000008,0000000003
0000000014,14,0.9588607623332551
0000000015,15,0.6422212507267513
0000000016,16,0.005629229044934496
0000000017,17,0.1385970114575247,0000000006
0000000018,18,0.043643874963721144
0000000019,19,0.7173539260627602
0000000020,20,0.10871014910323154
0000000021,21,0.9306506207199102,0000000007,0000000010
0000000022,22,0.46120273133596734
0000000023,23,0.7767532430443513
0000000024,24,0.017403929833593807,0000000010
0000000025,25,0.767193261198538,0000000005,0000000024
0000000026,26,0.20867601071163228
0000000027,27,0.08478413927198072
0000000028,28,0.1236545242214703
0000000029,29,0.1185218103690041,0000000014,0000000025
0000000030,30,0.09795823681071227
0000000031,31,0.36675662432535133
0000000032,32,0.5877517470396169,0000000020,0000000023
0000000033,33,0.15124347040374542
0000000034,34,0.6671492508422011
0000000035,35,0.32360768759978403,0000000029,0000000016
0000000036,36,0.9090293201935625
0000000037,37,0.4090941757756645,0000000032,0000000007
0000000038,38,0.2473716256180103,0000000007
0000000039,39,0.8149010425979324
0000000040,40,0.9548233131334446,0000000006,0000000001
0000000041,41,0.1671994263564771,0000000006,0000000020
0000000042,42,0.5690115939551289
0000000043,43,0.9308455605696314,0000000035,0000000023
0000000044,44,0.09296044636143097,0000000011,0000000010
0000000045,45,0.14303714707197243
0000000046,46,0.6020775847609211
0000000047,47,0.46774543781599554,0000000031,0000000006
0000000048,48,0.18220999628494622
0000000049,49,0.4321524171061365,0000000036,0000000026
0000000050,50,0.08693729799490015
0000000051,51,0.9084236406266315,0000000009,0000000011
0000000052,52,0.798700097526937,0000000050,0000000008
0000000053,53,0.5898421677071526
0000000054,54,0.07217602521167582
0000000055,55,0.0661098860717157
0000000056,56,0.7165769758311448
0000000057,57,0.2596530442900951,0000000035,0000000017
0000000058,58,0.41280271409713243
0000000059,59,0.6201732731366728,0000000005,0000000047
0000000060,60,0.2553089134719707
0000000061,61,0.2736672027705751
0000000062,62,0.0864213627155111
0000000063,63,0.20811603719765673
0000000064,64,0.5618687751218415
0000000065,65,0.6184647756652031
0000000066,66,0.9413695012488148
0000000067,67,0.3498124860455727,0000000011,0000000015
0000000068,68,0.50463598935977
0000000069,69,0.7710300667025747
0000000070,70,0.4046578289913141
0000000071,71,0.23076324890988742
0000000072,72,0.17399708875123732,0000000045,0000000057
0000000073,73,0.7051106672561097
0000000074,74,0.4114360087878027
0000000075,75,0.8778842723353271
0000000076,76,0.5705488646880901
0000000077,77,0.14419007962682034,0000000004,0000000019
0000000078,78,0.2839991251100385
0000000079,79,0.6586313115706056
0000000080,80,0.8274918923616704
0000000081,81,0.29758311137488563
0000000082,82,0.1563979101756707
0000000083,83,0.10451349542294254,0000000004,0000000015
0000000084,84,0.03456157091805082,0000000012,0000000075
0000000085,85,0.22551953248492726
0000000086,86,0.9608158161444602,0000000043,0000000001
0000000087,87,0.2434255220824057
0000000088,88,0.5057552435122368,0000000064,0000000087
0000000089,89,0.2681591984373821
0000000090,90,0.20699314016215475
0000000091,91,0.370930188530307,0000000024,0000000074
0000000092,92,0.2255076320101405
0000000093,93,0.9125685135561674
0000000094,94,0.35402652606423896
0000000095,95,0.5064464942741359
0000000096,96,0.4697682558427964,0000000091,0000000040
0000000097,97,0.5792149699796284
0000000098,98,0.5130703069587711,0000000074,0000000070
0000000099,99,0.9395332489593627
0000000100,100,0.19192123769470495,0000000081,0000000056
