0000000001,1,0.5752055585831031
0000000002,2,0.29207934737340624,0000000001
0000000003,3,0.03624541768904806,0000000001
0000000004,4,0.579456528363542,0000000003,0000000001,0000000002
0000000005,5,0.9077677943573913,0000000001,0000000004
0000000065,65,0.9325791137292364
0000000008,8,0.6617990985947387,0000000003,0000000002
0000000006,6,0.6589953313969865,0000000005,0000000001,0000000003,0000000004
0000000009,9,0.32315077413795124,0000000003,0000000002,0000000001
0000000012,12,0.40949541818655283,0000000001,0000000002,0000000006
0000000014,14,0.901566125777218,0000000012,0000000009,0000000008,0000000004
0000000010,10,0.3935888319222039,0000000009,0000000004
0000000011,11,0.5259602017717891,0000000009,0000000010,0000000004,0000000003
0000000013,13,0.8779178735972111,0000000004,0000000001,0000000012
0000000019,19,0.474289241152537,0000000009,0000000014
0000000016,16,0.3636422827200466,0000000011,0000000002,0000000008
0000000023,23,0.8302108224238941,0000000006,0000000019,0000000016,0000000010
0000000086,86,0.864476628050383
0000000015,15,0.271859937420004,0000000001,0000000006,0000000005
0000000025,25,0.8562299375559577,0000000002,0000000003,0000000015
0000000024,24,0.7131737953640843,0000000011,0000000016,0000000015,0000000003
0000000028,28,0.6322264441619373,0000000002,0000000023,0000000010
0000000033,33,0.8380704038103518,0000000003,0000000024,0000000025,0000000001
0000000007,7,0.3379639605786064,0000000006,0000000005
0000000017,17,0.6386189004089431,0000000006,0000000016,0000000012,0000000003
0000000027,27,0.5002747057541918,0000000007,0000000024,0000000011,0000000014
0000000018,18,0.40489527872649284,0000000016,0000000012,0000000007
0000000021,21,0.17556588442618137,0000000015,0000000011,0000000002,0000000013
0000000026,26,0.055383363672317054,0000000015,0000000021,0000000019,0000000007
0000000031,31,0.88485934077533,0000000026,0000000005,0000000025,0000000008
0000000029,29,0.6195335928578808,0000000006,0000000001,0000000021
0000000030,30,0.22444723377796938,0000000018,0000000028,0000000012,0000000015
0000000032,32,0.6898097011144751,0000000001,0000000017,0000000030,0000000005
0000000022,22,0.19030097523713632
0000000042,42,0.8430540070548753,0000000032,0000000022,0000000029,0000000033
0000000035,35,0.7954369974826629,0000000031,0000000027,0000000024,0000000026
0000000058,58,0.7261065338721506,0000000007,0000000006,0000000028
0000000034,34,0.12475746408823649,0000000012,0000000018,0000000005
0000000037,37,0.8321775481570179,0000000003,0000000034,0000000006,0000000017
0000000040,40,0.7090440259187046,0000000025,0000000028,0000000034,0000000021
0000000043,43,0.7497200195057722,0000000018,0000000040,0000000013,0000000005
0000000044,44,0.7455748555776958,0000000032,0000000014,0000000009,0000000040
0000000046,46,0.7974771187487336,0000000027,0000000024,0000000010,0000000044
0000000077,77,0.8474908258094844,0000000043,0000000023,0000000042,0000000040
0000000054,54,0.8360703317594635,0000000046,0000000029,0000000023
0000000057,57,0.765235072923622,0000000007,0000000003,0000000015,0000000046
0000000060,60,0.6350987069960226,0000000013,0000000010,0000000040
0000000045,45,0.5942718688300392,0000000001,0000000009,0000000023,0000000003
0000000069,69,0.657597888589174,0000000057,0000000001,0000000005,0000000025
0000000081,81,0.5314068177944933
0000000075,75,0.6381243844941266,0000000014,0000000012,0000000069,0000000006
0000000087,87,0.5122228720109719,0000000069,0000000044,0000000031,0000000086
0000000020,20,0.3581771731692973,0000000017,0000000007,0000000018
0000000039,39,0.28487276087234115,0000000011,0000000008,0000000028,0000000029
0000000048,48,0.480735127911769,0000000003,0000000011,0000000004,0000000033
0000000052,52,0.4787142114261372,0000000020,0000000027,0000000032,0000000039
0000000041,41,0.30896832570496,0000000011,0000000010,0000000023,0000000003
0000000062,62,0.7194242941907668,0000000041,0000000042,0000000037,0000000030
0000000047,47,0.23267394869763966,0000000003,0000000020,0000000007,0000000037
0000000072,72,0.6360664302352507,0000000062,0000000058,0000000044,0000000047
0000000053,53,0.19887393856008415,0000000017,0000000009,0000000023
0000000079,79,0.769433651574383,0000000075,0000000013,0000000016,0000000053
0000000061,61,0.5358789319647511,0000000027,0000000033,0000000053,0000000021
0000000049,49,0.3164267980455779,0000000039,0000000005,0000000009
0000000067,67,0.5483140402346868,0000000010,0000000012,0000000047,0000000006
0000000068,68,0.5187293524253219,0000000049,0000000037,0000000061,0000000003
0000000080,80,0.9233716853573138,0000000049,0000000037,0000000068,0000000077
0000000074,74,0.4904565547097933,0000000034,0000000072,0000000012,0000000025
0000000071,71,0.4819407770069199,0000000065,0000000001,0000000067,0000000043
0000000059,59,0.48092997355316897,0000000017,0000000031,0000000013,0000000049
0000000066,66,0.43093764624625613,0000000017,0000000004,0000000052,0000000003
0000000094,94,0.7327994914994513,0000000006,0000000066,0000000017,0000000011
0000000070,70,0.37805462020891495,0000000026,0000000069,0000000015,0000000016
0000000055,55,0.010398692844462841,0000000030,0000000021,0000000029,0000000040
0000000063,63,0.4869154477941556,0000000055,0000000043,0000000032,0000000025
0000000084,84,0.654729250321903,0000000017,0000000063,0000000079
0000000088,88,0.31451846704669606,0000000027,0000000023,0000000072,0000000008
0000000089,89,0.6485622399799889,0000000043,0000000067,0000000024,0000000084
0000000051,51,0.06559263779629074,0000000003,0000000021,0000000022,0000000029
0000000056,56,0.19705495359465,0000000051,0000000012,0000000048,0000000023
0000000050,50,0.04425406534890445,0000000042,0000000028,0000000034,0000000019
0000000091,91,0.9302117921782429,0000000050,0000000014,0000000018,0000000056
0000000092,92,0.5471185773672201,0000000071,0000000049,0000000023,0000000056
0000000036,36,0.18969659157809393,0000000008,0000000032,0000000016,0000000017
0000000064,64,0.17943223695462648,0000000033,0000000008,0000000007,0000000037
0000000083,83,0.06795994909077743,0000000026,0000000069,0000000036,0000000048
0000000085,85,0.5525495160198209,0000000083,0000000004,0000000049,0000000015
0000000073,73,0.28030769487874374,0000000064,0000000006,0000000030,0000000043
0000000097,97,0.28996085443716607,0000000075,0000000025,0000000051,0000000068
0000000095,95,0.28019125500321207,0000000051,0000000042,0000000016,0000000040
0000000082,82,0.2789401986381073,0000000033,0000000047,0000000030,0000000042
0000000096,96,0.2553763893626076,0000000059,0000000051,0000000085,0000000068
0000000093,93,0.22316134555000908,0000000075,0000000021,0000000051,0000000033
0000000076,76,0.18032862693586027,0000000068,0000000019,0000000054,0000000042
0000000038,38,0.12748001229655542,0000000033,0000000024,0000000013,0000000030
0000000078,78,0.09750837018446686,0000000015,0000000040,0000000010,0000000047
0000000090,90,0.06963124681272355,0000000009,0000000040,0000000011,0000000019
0000000100,100,0.9807394734480314,0000000090,0000000007,0000000026,0000000038
0000000098,98,0.09456041802758032,0000000088,0000000057,0000000081
0000000099,99,0.07592460265600416,0000000031,0000000061,0000000060,0000000033
