0000000003,3,0.6177238981033939
0000000107,107,0.9749454641995386
0000000004,4,0.7924938451533048
0000000005,5,0.34208924686089703
0000000006,6,0.6565474076516253,0000000005,0000000004
0000000001,1,0.05691799351256956
0000000892,892,0.9771380703907215
0000000668,668,0.9816670668682965
0000000009,9,0.632091096369444,0000000001,0000000006
0000000010,10,0.32740345287151834,0000000009,0000000004
0000000271,271,0.9998470055774931
0000000002,2,0.4821662595977742,0000000001
0000000012,12,0.7190502742982368
0000000013,13,0.427130408124168,0000000001,0000000010
0000000948,948,0.9793398100518667
0000000533,533,0.9911088450605199
0000000007,7,0.007235562235148303,0000000003
0000000019,19,0.580890648755866,0000000007
0000000014,14,0.43105337129325283,0000000002,0000000009
0000000021,21,0.9306952462614113,0000000014,0000000012
0000000025,25,0.953909500671206,0000000019,0000000005
0000000354,354,0.9584420285747793
0000000024,24,0.9161903462352915
0000000296,296,0.9572294479017273
0000000042,42,0.8781949638142107,0000000007,0000000021
0000000023,23,0.10157476774898645,0000000014,0000000009
0000000425,425,0.983456480000723
0000000028,28,0.6529444335724901,0000000013,0000000023
0000000220,220,0.9456033786853445,0000000012,0000000006
0000000008,8,0.7978956397162673
0000000015,15,0.8262086960773807,0000000003,0000000001
0000000017,17,0.8870928702829473,0000000013,0000000005
0000000038,38,0.5054210222761761
0000000035,35,0.711466620412645,0000000014,0000000019
0000000970,970,0.997088960923005
0000000020,20,0.3813353511353104,0000000017,0000000019
0000000026,26,0.395051574222462,0000000013,0000000006
0000000041,41,0.17964398653321106,0000000017,0000000038
0000000027,27,0.563429344377452,0000000015,0000000026
0000000093,93,0.9820137583994349,0000000025,0000000020
0000000040,40,0.07771546576268994,0000000009,0000000008
0000000043,43,0.9931040914079691,0000000027,0000000040
0000000039,39,0.002201272897648217,0000000035,0000000019
0000000045,45,0.8370637880573054,0000000039,0000000041
0000000046,46,0.6701091552667493,0000000020,0000000009
0000000188,188,0.9936157700066702
0000000029,29,0.551554054949385
0000000683,683,0.9714124085323484
0000000011,11,0.5156932958812438,0000000001,0000000010
0000000048,48,0.23230780860043368,0000000046,0000000042
0000000690,690,0.9358690101792151
0000000479,479,0.9560839176181865
0000000051,51,0.29809317129829566,0000000012,0000000040
0000000628,628,0.9586325873881029
0000000044,44,0.17865095547116605
0000000773,773,0.9822557403250194
0000000058,58,0.9304826770516914,0000000044,0000000025
0000000053,53,0.26897011811294325,0000000051,0000000029
0000000060,60,0.8912290428101056,0000000053,0000000007
0000000116,116,0.9294509930495939
0000000033,33,0.8503030287375456
0000000928,928,0.8867935870329933
0000000069,69,0.6741644130649765,0000000028,0000000045
0000000070,70,0.9766632691850659,0000000069,0000000023
0000000018,18,0.9016065944816465,0000000015,0000000008
0000000242,242,0.8744489302751243
0000000082,82,0.6591249281833829,0000000011,0000000024
0000000071,71,0.8533891646232235
0000000301,301,0.9096962335381649
0000000022,22,0.08539487023286789,0000000004,0000000018
0000000643,643,0.951875064560938
0000000057,57,0.7811502664440283,0000000048,0000000043
0000000032,32,0.5026249206336708,0000000004,0000000015
0000000081,81,0.941177716640231,0000000012,0000000057
0000000064,64,0.45687492808789115,0000000018
0000000236,236,0.9236169255481378,0000000032,0000000070
0000000150,150,0.8851784208548849
0000000034,34,0.08114231618268018,0000000011,0000000022
0000000327,327,0.8791566827625735,0000000033
0000000089,89,0.5837373059237875,0000000082,0000000039
0000000061,61,0.4104629719689236,0000000012,0000000044
0000000075,75,0.49817617179828505,0000000034,0000000002
0000000476,476,0.9778559470396962
0000000085,85,0.7740481944319055,0000000005,0000000075
0000000294,294,0.8241489095584703,0000000020,0000000061
0000000090,90,0.562941206063992,0000000061,0000000028
0000000677,677,0.9538639168241585,0000000033,0000000041
