0000000001,1,0.3110674864975845
0000000002,2,0.18109132670733308,0000000001
0000000003,3,0.9104903574923613,0000000001,0000000002
0000000004,4,0.5183674915366048
0000000005,5,0.9769782958182992,0000000002,0000000001
0000000006,6,0.36786703762147677,0000000002,0000000003
0000000007,7,0.572512412091538
0000000008,8,0.5436881136428527,0000000005,0000000001,0000000003
0000000009,9,0.7677612616998157,0000000001,0000000004,0000000003
0000000010,10,0.8826499493848313,0000000002,0000000001
0000000011,11,0.9912484550384356,0000000002,0000000007
0000000012,12,0.08977971694022496
0000000013,13,0.7420981821118163,0000000003,0000000005,0000000009
0000000014,14,0.7829448830280266,0000000001,0000000008,0000000002
0000000015,15,0.9048957815540982,0000000003,0000000006,0000000004
0000000016,16,0.15063710818031134,0000000011,0000000009,0000000006
0000000017,17,0.884127252654121
0000000018,18,0.8943832808166273,0000000012,0000000008,0000000005
0000000019,19,0.8542756651344197,0000000012,0000000015,0000000011
0000000020,20,0.372026089969017
0000000021,21,0.4988110972581241,0000000015,0000000004,0000000013
0000000022,22,0.603332065373219
0000000023,23,0.8634081048842809,0000000016,0000000003,0000000018
0000000024,24,0.9706486414785066
0000000025,25,0.5581670244412513,0000000001,0000000014
0000000026,26,0.7636091762627399,0000000025,0000000015,0000000018
0000000027,27,0.45982517630044273,0000000023,0000000003,0000000015
0000000028,28,0.3731317468561021,0000000027,0000000013,0000000007
0000000029,29,0.40058569022426105,0000000016,0000000018,0000000020
0000000030,30,0.46495193026006393,0000000019,0000000026,0000000028
0000000031,31,0.8742263439501581,0000000009,0000000023,0000000010
0000000032,32,0.38488803369207275,0000000014,0000000003,0000000013
0000000033,33,0.8069541802592138,0000000025,0000000016,0000000028
0000000034,34,0.9776477604256038,0000000004,0000000007,0000000010
0000000035,35,0.798909062091051,0000000023,0000000020,0000000004
0000000036,36,0.7086199463013231,0000000007,0000000034,0000000011
0000000037,37,0.8048874955057543,0000000006,0000000004,0000000001
0000000038,38,0.10826229340594504,0000000009,0000000013,0000000006
0000000039,39,0.4831721594604717,0000000016,0000000025
0000000040,40,0.09255803197382186,0000000014,0000000015,0000000030
0000000041,41,0.501720886396755,0000000010,0000000031,0000000033
0000000042,42,0.7172087181327039,0000000023,0000000036,0000000030
0000000043,43,0.3423894178967969
0000000044,44,0.3847620080472785,0000000030,0000000032,0000000025
0000000045,45,0.21625184624319885
0000000046,46,0.021792803674092195,0000000020,0000000031,0000000021
0000000047,47,0.5792030046975539,0000000032,0000000007,0000000002
0000000048,48,0.7743755735817913,0000000028,0000000013,0000000036
0000000049,49,0.7990220162492815,0000000012,0000000025,0000000009
0000000050,50,0.6933060968117133
0000000051,51,0.12047592207636183,0000000035,0000000010,0000000022
0000000052,52,0.6266273773356236,0000000011,0000000018,0000000035
0000000053,53,0.8723472103888616,0000000013,0000000018,0000000012
0000000054,54,0.573894870128873,0000000041,0000000039,0000000016
0000000055,55,0.35574238353777426,0000000017,0000000026,0000000015
0000000056,56,0.07468378302828321,0000000028,0000000021
0000000057,57,0.10648733305380699
0000000058,58,0.037095374109349724,0000000027,0000000024,0000000045
0000000059,59,0.012646889089565913
0000000060,60,0.7809864596602288,0000000014,0000000013,0000000022
0000000061,61,0.42626381064967916,0000000005,0000000055,0000000041
0000000062,62,0.9296607663629705,0000000057,0000000031,0000000055
0000000063,63,0.9066092622710932,0000000045,0000000033,0000000059
0000000064,64,0.35175800357276177,0000000015,0000000034,0000000056
0000000065,65,0.9925022305986984,0000000019,0000000063,0000000023
0000000066,66,0.7587818214650963,0000000065,0000000046,0000000023
0000000067,67,0.659043776550005
0000000068,68,0.9019450840650525,0000000060,0000000053,0000000063
0000000069,69,0.6661952227337973,0000000019,0000000010,0000000054
0000000070,70,0.1003123714872469,0000000064,0000000066,0000000025
0000000071,71,0.8983636986821796,0000000064,0000000041,0000000028
0000000072,72,0.7396561928052692,0000000010,0000000005
0000000073,73,0.98460915660402
0000000074,74,0.9058786442934144,0000000037,0000000055,0000000020
0000000075,75,0.2833978455225941,0000000007,0000000022,0000000048
0000000076,76,0.17400058109491146,0000000023,0000000001,0000000005
0000000077,77,0.49751935751180965,0000000051,0000000012,0000000060
0000000078,78,0.5752545655817617,0000000019,0000000042,0000000071
0000000079,79,0.3063046667215057
0000000080,80,0.9260680689630683
0000000081,81,0.7705131012942631
0000000082,82,0.7114869359745035,0000000073,0000000033,0000000057
0000000083,83,0.1620333220451824
0000000084,84,0.04238559716746015,0000000007,0000000067,0000000009
0000000085,85,0.6701971636221624,0000000029,0000000075,0000000082
0000000086,86,0.9614612268756807,0000000077,0000000037,0000000006
0000000087,87,0.6795235157976948,0000000074,0000000064,0000000027
0000000088,88,0.22449508357417755
0000000089,89,0.0574752538486131,0000000031,0000000024,0000000045
0000000090,90,0.501047495235997,0000000043,0000000063,0000000011
0000000091,91,0.5223195132261362,0000000072,0000000024,0000000060
0000000092,92,0.7791290760676332,0000000028,0000000081,0000000024
0000000093,93,0.18718743192122275,0000000063,0000000015,0000000066
0000000094,94,0.6933787099580384,0000000091,0000000038,0000000018
0000000095,95,0.29076121433770613,0000000087,0000000002,0000000005
0000000096,96,0.5925865504688254,0000000066,0000000088,0000000062
0000000097,97,0.8027223161126773,0000000020,0000000031,0000000091
0000000098,98,0.5954218707545688,0000000014,0000000054,0000000046
0000000099,99,0.14384482539642007,0000000031,0000000062,0000000041
0000000100,100,0.6143284000505539,0000000091,0000000076,0000000058
