0000000001,1,0.013309856930641892
0000000002,2,0.14387764866568314,0000000001
0000000003,3,0.4444313309781481,0000000001,0000000002
0000000004,4,0.29699514035137364,0000000002
0000000005,5,0.8139168711555221,0000000001,0000000003,0000000004
0000000006,6,0.5267106029481156,0000000001,0000000003,0000000002
0000000007,7,0.46376127189082883,0000000003,0000000001
0000000008,8,0.2978195604304139,0000000003,0000000002
0000000009,9,0.8355484634552787,0000000002,0000000001
0000000010,10,0.9576629847338763,0000000007,0000000008,0000000001
0000000011,11,0.5704155039966422,0000000005,0000000009
0000000012,12,0.5796737222787999,0000000007,0000000003,0000000008
0000000013,13,0.04587937081352269,0000000009,0000000011
0000000014,14,0.9922472188711029,0000000008,0000000010
0000000015,15,0.9799123808076148,0000000014,0000000001,0000000006
0000000016,16,0.3318918922437349,0000000007,0000000003
0000000017,17,0.9785216385429202,0000000014,0000000003,0000000010
0000000018,18,0.4720518740112133,0000000004,0000000001,0000000008
0000000019,19,0.9946307722205402,0000000017,0000000018,0000000015
0000000020,20,0.5659353271398345,0000000014,0000000003,0000000005
0000000021,21,0.2502064433338146,0000000003,0000000012,0000000020
0000000022,22,0.6203714714405547,0000000001,0000000003,0000000008
0000000023,23,0.04452104163442392,0000000006,0000000014,0000000009
0000000024,24,0.651987584187787,0000000008,0000000006,0000000013
0000000025,25,0.673407954517286,0000000012,0000000020
0000000026,26,0.43696649193546167,0000000010,0000000001,0000000008
0000000027,27,0.9253040167413206,0000000007,0000000017,0000000002
0000000028,28,0.17392256550922006,0000000006,0000000004,0000000025
0000000029,29,0.7776811170607263,0000000022,0000000016,0000000023
0000000030,30,0.7757205208954371,0000000016,0000000023,0000000021
0000000031,31,0.30895096234545205
0000000032,32,0.9558141967573586,0000000003,0000000022,0000000030
0000000033,33,0.7518586690453691
0000000034,34,0.2831357249669022,0000000028,0000000021,0000000027
0000000035,35,0.8348707727951697,0000000006,0000000022,0000000025
0000000036,36,0.3347688643508824,0000000026,0000000023,0000000003
0000000037,37,0.46536651948665986,0000000034,0000000013,0000000017
0000000038,38,0.7304641771043127,0000000002,0000000029,0000000013
0000000039,39,0.6349132609377477
0000000040,40,0.310563450204239
0000000041,41,0.5226176076019832
0000000042,42,0.9290063471903478,0000000009,0000000023,0000000005
0000000043,43,0.45071583348811917
0000000044,44,0.9036879885015948,0000000029,0000000024,0000000020
0000000045,45,0.16844584997017203,0000000004,0000000041
0000000046,46,0.40109510818475114
0000000047,47,0.8502788556001667,0000000044,0000000002,0000000039
0000000048,48,0.36263076549754447,0000000018,0000000013,0000000039
0000000049,49,0.09944115879114426,0000000020,0000000042,0000000035
0000000050,50,0.1948066993884782,0000000001,0000000015,0000000042
0000000051,51,0.9378537239722284
0000000052,52,0.0073207956381546365,0000000037,0000000011,0000000046
0000000053,53,0.45585041250366815,0000000028,0000000044,0000000051
0000000054,54,0.19479282868640097,0000000027,0000000013,0000000053
0000000055,55,0.2799133791561606,0000000045,0000000037,0000000032
0000000056,56,0.3652027597383224,0000000018,0000000011
0000000057,57,0.4155707315550441
0000000058,58,0.33345214950888996
0000000059,59,0.697953538202806,0000000004,0000000013
0000000060,60,0.6326716322540257,0000000026,0000000012,0000000053
0000000061,61,0.7991786022777145,0000000052,0000000033,0000000028
0000000062,62,0.15651428166263656,0000000049,0000000030,0000000010
0000000063,63,0.00585056313484282,0000000055,0000000024,0000000038
0000000064,64,0.33307047114588406,0000000059,0000000040,0000000034
0000000065,65,0.45623468904374986,0000000049,0000000024,0000000003
0000000066,66,0.18722486758106968,0000000054,0000000018,0000000012
0000000067,67,0.47505480027191727,0000000042,0000000052,0000000064
0000000068,68,0.7501209162492306,0000000008,0000000034,0000000031
0000000069,69,0.9998399151682918
0000000070,70,0.9997702134252167,0000000011,0000000038,0000000054
0000000071,71,0.4188839597670894,0000000038,0000000019,0000000036
0000000072,72,0.0903592449751078,0000000004,0000000008,0000000006
0000000073,73,0.19694208479863262,0000000025,0000000013,0000000024
0000000074,74,0.979877460765717,0000000041,0000000061,0000000003
0000000075,75,0.9417207079978352,0000000033,0000000004,0000000063
0000000076,76,0.8740280285308806,0000000071,0000000056,0000000009
0000000077,77,0.5171684109122776,0000000055,0000000065,0000000035
0000000078,78,0.017359973858126397,0000000024,0000000068
0000000079,79,0.030647223361516488,0000000059,0000000019,0000000054
0000000080,80,0.9575580159233413,0000000043,0000000028,0000000006
0000000081,81,0.6948295028407953,0000000027,0000000033,0000000005
0000000082,82,0.9781787916794734,0000000018,0000000035,0000000078
0000000083,83,0.45628313946618193,0000000076,0000000008,0000000025
0000000084,84,0.08826925341644035,0000000060,0000000078,0000000065
0000000085,85,0.11714318604668646,0000000077,0000000007,0000000034
0000000086,86,0.10392405150105058,0000000023,0000000025
0000000087,87,0.8531865014386263,0000000032,0000000052,0000000009
0000000088,88,0.4869393195053813,0000000016,0000000044,0000000053
0000000089,89,0.2857556646099102,0000000022,0000000018,0000000061
0000000090,90,0.6060056717373387,0000000043,0000000015,0000000088
0000000091,91,0.8752152077602702,0000000069,0000000028,0000000055
0000000092,92,0.6714558536701002,0000000051,0000000017,0000000014
0000000093,93,0.7874323424189926,0000000018,0000000051,0000000030
0000000094,94,0.5291449339802278,0000000066,0000000082,0000000036
0000000095,95,0.611792642462437
0000000096,96,0.9532957059266866
0000000097,97,0.583870158898011,0000000033,0000000061,0000000036
0000000098,98,0.2749478424317559
0000000100,100,0.9376925990686246,0000000073,0000000043,0000000098
0000000099,99,0.5645390662148064,0000000053,0000000021,0000000040
