0000000001,1,0.2471637977511998
0000000002,2,0.7297939187904752,0000000001
0000000003,3,0.07811411556540787
0000000004,4,0.014342815664692195
0000000005,5,0.19507562662732753,0000000003,0000000004
0000000006,6,0.9283400590594986
0000000007,7,0.9261938063226995,0000000001,0000000006,0000000002
0000000008,8,0.5411574161045561,0000000004,0000000005
0000000009,9,0.011901300155747462,0000000005,0000000001,0000000003
0000000010,10,0.7559949552837886,0000000009,0000000004
0000000011,11,0.6311320624200171,0000000003,0000000010,0000000009
0000000012,12,0.41264164644413875,0000000005,0000000009
0000000013,13,0.6955022272566074,0000000009,0000000008,0000000012
0000000014,14,0.4050640138022301,0000000005,0000000001,0000000006
0000000015,15,0.18883952646245375,0000000003,0000000004,0000000012
0000000016,16,0.03564236313744575,0000000010,0000000002,0000000011
0000000017,17,0.5537767146150434,0000000016,0000000007,0000000006
0000000018,18,0.5257633646531068,0000000004
0000000019,19,0.25375186548835027,0000000007,0000000001
0000000020,20,0.6161436894617826
0000000021,21,0.32488672186215434
0000000022,22,0.5660761472415486
0000000023,23,0.0036786431214956452,0000000013,0000000003
0000000024,24,0.24689402091928933,0000000003,0000000004,0000000009
0000000025,25,0.7555044595062299,0000000017,0000000019,0000000004
0000000026,26,0.5225288880977489,0000000022,0000000015,0000000013
0000000027,27,0.6713461077557915,0000000008,0000000003,0000000015
0000000028,28,0.6997846830121994
0000000029,29,0.5568892641688605
0000000030,30,0.1828063503478117,0000000014,0000000029,0000000021
0000000031,31,0.8685406484120763,0000000015,0000000005,0000000030
0000000032,32,0.3312883163665015,0000000024,0000000001,0000000015
0000000033,33,0.30932147630250906
0000000034,34,0.6256023809480106,0000000015,0000000021,0000000026
0000000035,35,0.5067394129297188,0000000031,0000000019,0000000029
0000000036,36,0.5586646248719559,0000000008,0000000019
0000000037,37,0.6736045314496354,0000000026,0000000032,0000000008
0000000038,38,0.473280326922176,0000000008,0000000006,0000000034
0000000039,39,0.12995126487682668,0000000009,0000000012
0000000040,40,0.8016072038273608,0000000021,0000000031,0000000005
0000000041,41,0.9654715390528792,0000000016,0000000038,0000000017
0000000042,42,0.6286157101299155,0000000002,0000000006,0000000014
0000000043,43,0.9706285433994732,0000000030,0000000005,0000000023
0000000044,44,0.9165898596770259,0000000015,0000000043,0000000027
0000000045,45,0.09366107465447703
0000000046,46,0.35176248808557514,0000000001,0000000009,0000000012
0000000047,47,0.41749550759738124,0000000022,0000000037,0000000012
0000000048,48,0.4871060325917419,0000000015,0000000022,0000000035
0000000049,49,0.9534126670031168,0000000037,0000000032,0000000012
0000000050,50,0.16988251011057065,0000000039,0000000036,0000000023
0000000051,51,0.5953701634600934,0000000034,0000000043,0000000002
0000000052,52,0.7929061813011083
0000000053,53,0.37208438662993965,0000000005,0000000030,0000000038
0000000054,54,0.8331948018334607
0000000055,55,0.12833074802365668,0000000047,0000000005,0000000023
0000000056,56,0.19511160430148583,0000000034,0000000019,0000000044
0000000057,57,0.11421949400723148,0000000038,0000000036,0000000009
0000000058,58,0.7871310259213562,0000000035,0000000053
0000000059,59,0.12216041319679394
0000000060,60,0.9603438166984818,0000000058,0000000006,0000000047
0000000061,61,0.9477611132961821,0000000040,0000000005
0000000062,62,0.5130059969834442
0000000063,63,0.49727256690900795,0000000056,0000000025,0000000041
0000000064,64,0.752110871469684,0000000052,0000000017,0000000029
0000000065,65,0.08655058557218466,0000000016,0000000014
0000000066,66,0.37458853211158316,0000000007,0000000042,0000000051
0000000067,67,0.06922274364815871,0000000032,0000000025,0000000017
0000000068,68,0.0907702012582637,0000000002,0000000052,0000000041
0000000069,69,0.37912447234820723,0000000044,0000000013,0000000046
0000000070,70,0.21209472638675908
0000000071,71,0.46491656728132225
0000000072,72,0.6481541145822215
0000000073,73,0.771057530944483,0000000004,0000000063,0000000046
0000000074,74,0.26503670717557126,0000000057,0000000051,0000000052
0000000075,75,0.7222994123653346,0000000053,0000000068,0000000047
0000000076,76,0.877732762296872,0000000049,0000000028,0000000014
0000000077,77,0.7151763509341307,0000000075,0000000008,0000000060
0000000078,78,0.2475345265965369,0000000071,0000000023,0000000026
0000000079,79,0.17585815069043026
0000000080,80,0.5401643577224141
0000000081,81,0.48585325873650126
0000000100,100,0.3208819785397609,0000000079,0000000046,0000000051
0000000083,83,0.7010949356854265,0000000014,0000000036,0000000008
0000000084,84,0.9947403070175651,0000000005,0000000078,0000000047
0000000085,85,0.9739846651657477,0000000043,0000000037,0000000015
0000000082,82,0.1794107171113012,0000000023,0000000077,0000000019
0000000087,87,0.425032747606429,0000000014,0000000037,0000000023
0000000088,88,0.9653739498648638,0000000073,0000000041,0000000042
0000000089,89,0.7399913353866544,0000000056,0000000070,0000000053
0000000090,90,0.26915438024141797
0000000091,91,0.962177703998594
0000000092,92,0.6755071412876555
0000000093,93,0.11129040783413403
0000000094,94,0.9418081003781734
0000000095,95,0.9902389223491198,0000000003,0000000053,0000000084
0000000096,96,0.3544161708916599,0000000071,0000000021,0000000017
0000000097,97,0.14407679915305657,0000000043,0000000035,0000000093
0000000098,98,0.3793005334998357,0000000063,0000000045,0000000019
0000000099,99,0.20365898760849105
0000000086,86,0.0795474489636809,0000000071,0000000061,0000000048
