0000000001,1,0.900463546798925
0000000002,2,0.8773177501458598,0000000001
0000000003,3,0.9127172831509514,0000000001
0000000004,4,0.32927372535544247,0000000001
0000000005,5,0.05988545127511001,0000000003,0000000001
0000000006,6,0.06718109174132306,0000000005,0000000002,0000000003,0000000004
0000000007,7,0.2927616062991357
0000000008,8,0.912004793479865,0000000004,0000000006,0000000005,0000000001
0000000009,9,0.5405137552930167
0000000010,10,0.20577013598216845,0000000002,0000000005,0000000008,0000000006
0000000011,11,0.8013255342687983,0000000006,0000000002,0000000007,0000000010
0000000012,12,0.21560995996745283,0000000008,0000000007,0000000006
0000000013,13,0.19314597603340317,0000000009,0000000012,0000000008,0000000002
0000000014,14,0.13689370582390692,0000000006,0000000004,0000000002,0000000005
0000000015,15,0.20691539990249827,0000000012,0000000006
0000000016,16,0.1193952314912259,0000000007,0000000003,0000000001
0000000017,17,0.8886047670606531,0000000011,0000000002,0000000001
0000000018,18,0.6228774429052503,0000000002,0000000011,0000000007,0000000014
0000000019,19,0.15722613736984598,0000000012,0000000006
0000000020,20,0.594334043553672,0000000017,0000000007,0000000011
0000000021,21,0.13004097369674328,0000000008,0000000015,0000000019
0000000022,22,0.2194128132236408,0000000001,0000000013
0000000023,23,0.8782828665662357,0000000013,0000000002,0000000011
0000000024,24,0.978519899912804,0000000016,0000000001,0000000019
0000000025,25,0.8335696199379153,0000000018,0000000020,0000000007,0000000013
0000000026,26,0.04281344564423204,0000000018,0000000022,0000000012,0000000006
0000000027,27,0.4693577357754001,0000000017,0000000015,0000000005
0000000028,28,0.6349270334288708,0000000023,0000000016,0000000015
0000000029,29,0.741642032923868,0000000011,0000000001,0000000025,0000000018
0000000030,30,0.9862806680409127,0000000027,0000000028,0000000029,0000000015
0000000031,31,0.7795122410098666,0000000017,0000000021
0000000032,32,0.8913117999552657,0000000013,0000000021,0000000004,0000000030
0000000033,33,0.3981703753955304,0000000031,0000000004,0000000014
0000000034,34,0.6156269614108334,0000000020,0000000006,0000000025,0000000003
0000000035,35,0.8623874197603375,0000000016,0000000013,0000000022,0000000025
0000000036,36,0.5719724141027538,0000000022,0000000021,0000000017
0000000037,37,0.10701432172005013,0000000012,0000000026,0000000036,0000000034
0000000038,38,0.4575646101864803,0000000014,0000000027,0000000012,0000000024
0000000039,39,0.1507781800369428,0000000029,0000000006,0000000027,0000000015
0000000040,40,0.5950872769842611,0000000006,0000000021,0000000024
0000000041,41,0.8562621587470823,0000000014,0000000028,0000000027
0000000042,42,0.21508191942628715,0000000008,0000000010,0000000016,0000000007
0000000043,43,0.07170907297227362,0000000023,0000000020,0000000031,0000000007
0000000044,44,0.7273213344219551
0000000045,45,0.04201299465053805,0000000035,0000000008,0000000024
0000000046,46,0.18760276542190638,0000000037,0000000024,0000000028,0000000044
0000000047,47,0.7763071876100502,0000000018,0000000015,0000000002,0000000004
0000000048,48,0.8330784023117288,0000000039,0000000016,0000000035,0000000007
0000000049,49,0.21321535747370848,0000000017,0000000027,0000000014,0000000023
0000000050,50,0.18750716678636667,0000000031,0000000005,0000000035,0000000029
0000000051,51,0.9412002741984554,0000000017,0000000003,0000000042
0000000052,52,0.4411067358348747
0000000053,53,0.21027947862786595,0000000018,0000000004,0000000040
0000000054,54,0.2718516554183579,0000000035,0000000022,0000000029,0000000050
0000000055,55,0.256945783796788,0000000009,0000000053,0000000007,0000000018
0000000056,56,0.8034956783046295,0000000013,0000000032,0000000037
0000000057,57,0.13100290287400668,0000000054,0000000030
0000000058,58,0.5851160894803038,0000000016,0000000026,0000000028,0000000027
0000000059,59,0.3184309708536911,0000000009,0000000054,0000000002,0000000010
0000000060,60,0.7621796716520657,0000000041,0000000006,0000000051,0000000009
0000000061,61,0.8306460918228197,0000000030,0000000002,0000000037,0000000059
0000000062,62,0.062373662295908364,0000000049,0000000023,0000000024,0000000002
0000000063,63,0.6436856650538785,0000000035,0000000050,0000000048,0000000017
0000000064,64,0.40442026605492565,0000000026,0000000047,0000000059,0000000015
0000000065,65,0.7010053110117511,0000000012,0000000005,0000000035,0000000022
0000000066,66,0.08799205368488673,0000000045,0000000053,0000000009,0000000054
0000000067,67,0.6735359438290177
0000000068,68,0.9108694355362325,0000000029,0000000004,0000000039,0000000066
0000000069,69,0.8183747776671911,0000000028,0000000044,0000000031,0000000061
0000000070,70,0.9191324457927864
0000000071,71,0.9726586277130354,0000000039,0000000069,0000000033,0000000037
0000000072,72,0.8443413472242813,0000000031,0000000053,0000000034,0000000033
0000000073,73,0.14719629897369935,0000000016,0000000025,0000000011,0000000051
0000000074,74,0.4025614220822608,0000000057,0000000058,0000000011,0000000024
0000000075,75,0.5689843692741423,0000000065,0000000020,0000000008,0000000023
0000000076,76,0.7781256248923125,0000000053,0000000021,0000000034,0000000006
0000000077,77,0.7336973648711297,0000000048,0000000058,0000000001,0000000036
0000000078,78,0.19761925556821944,0000000009,0000000002,0000000040,0000000045
0000000079,79,0.2789892078785675,0000000061,0000000006,0000000060,0000000034
0000000080,80,0.6627310775499402,0000000034,0000000031,0000000010,0000000013
0000000081,81,0.13116081321274056,0000000027,0000000002,0000000055
0000000082,82,0.4615480947185986,0000000016,0000000037,0000000045,0000000069
0000000083,83,0.7015235230955003,0000000064,0000000056,0000000055,0000000042
0000000084,84,0.5137025500029023,0000000041,0000000036,0000000024,0000000028
0000000085,85,0.7960836574807731,0000000001,0000000002,0000000020,0000000011
0000000086,86,0.8700667926021267,0000000072,0000000018,0000000083,0000000070
0000000087,87,0.22458088219249725,0000000035,0000000053,0000000030,0000000007
0000000088,88,0.7294514388560072,0000000037,0000000048,0000000052,0000000060
0000000089,89,0.5738537112992151,0000000015,0000000035,0000000025,0000000082
0000000090,90,0.6645110334624312,0000000032,0000000056,0000000051,0000000048
0000000091,91,0.11965885917721249,0000000010,0000000014,0000000026
0000000092,92,0.3607309368858138,0000000029,0000000026,0000000084,0000000036
0000000093,93,0.8460728175452884,0000000087,0000000023,0000000054,0000000044
0000000094,94,0.09283390469488334,0000000029,0000000041,0000000055
0000000095,95,0.069581815800302,0000000008,0000000041,0000000005,0000000051
0000000096,96,0.6706766384656483,0000000026,0000000085,0000000042,0000000023
0000000097,97,0.1891994825222267,0000000088,0000000018,0000000063,0000000078
0000000098,98,0.8556756638418314,0000000080,0000000061,0000000071,0000000095
0000000099,99,0.43136212636006915,0000000059,0000000018,0000000064,0000000041
0000000100,100,0.2984320705828955,0000000010,0000000019,0000000098,0000000005
